COM_ID,ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,POBTOT,no_un_acuicolas,area_acui_km2,tot_captura_loc,tot_valor_loc,tot_captura_mun,tot_valor_mun,COM_MUN,pob_mun,tot_captura_mun_per_capita,tot_captura_loc_per_capita,tot_pob_mun,num_permisos_pesca_mun,permisos_pesca_per_capita_mun,num_permisos_acuicolas,permisos_acui_per_capita_mun,neg_acuicolas,neg_pesca,tot_ue,prop_acuicolas,prop_pesca,neg_acui_per_capita,neg_pesca_per_capita
2_1_2584,2,baja california,1,ensenada,2584,la morita,9,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2590,2,baja california,1,ensenada,2590,villanueva [rancho],29,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2611,2,baja california,1,ensenada,2611,la victoria ii,19,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2691,2,baja california,1,ensenada,2691,baja mar san diego,134,5,5.567695190999191,94.52976999999998,2860.5499999999997,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.7054460447761193,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2693,2,baja california,1,ensenada,2693,ejido ensenada,16,1,0.4431475043459787,96.87977,2882.0499999999997,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,6.054985625,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2729,2,baja california,1,ensenada,2729,el conquistador,16,1,0.009503429921259172,8916.04067,132228.08011,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,557.252541875,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2788,2,baja california,1,ensenada,2788,ingeniero cuauhtemoc cardenas solorzano,18,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2870,2,baja california,1,ensenada,2870,el veladero (ejido nacionalista),612,3,0.5979878841094499,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2904,2,baja california,1,ensenada,2904,cuatro casas,5,0,0,54.1827,1895.027,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,10.83654,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2948,2,baja california,1,ensenada,2948,san gregorio,26,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_2978,2,baja california,1,ensenada,2978,rancho aguacaliente (baja country club),132,4,1.11077508180069,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.26980363636363636,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3119,2,baja california,1,ensenada,3119,ejido benito juarez,128,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3122,2,baja california,1,ensenada,3122,ejido 27 de enero,495,0,0,0.08,7.6,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.6161616161616162e-4,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3138,2,baja california,1,ensenada,3138,san telmo,9,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3139,2,baja california,1,ensenada,3139,canada de san jacinto,3,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3151,2,baja california,1,ensenada,3151,el escondido,32,1,0.009503429921259172,38077.127929999995,83592.8986125,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1189.9102478124998,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3152,2,baja california,1,ensenada,3152,estacion victoria,21,1,0.009503429921259172,38290.46298,89433.3591025,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1823.3553799999997,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3164,2,baja california,1,ensenada,3164,ampliacion lomitas (el triangulo),5,0,0,8699.91562,126329.02962,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1739.9831239999999,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3170,2,baja california,1,ensenada,3170,campo numero siete,17,35,42.73541491885711,200.58659,11633.8319997,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,11.799211176470589,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3171,2,baja california,1,ensenada,3171,rancho packard,61,33,42.803089447184696,200.20339,11605.950999699999,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,3.2820227868852463,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3173,2,baja california,1,ensenada,3173,lomas del mar,36,33,42.803089447184696,200.20339,11605.950999699999,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,5.561205277777778,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3174,2,baja california,1,ensenada,3174,puerto escondido,54,33,42.803089447184696,200.20339,11605.950999699999,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,3.7074701851851852,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3283,2,baja california,1,ensenada,3283,baja beach and tennis club,17,32,41.795767046204254,207.40639000000002,12036.7347497,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,12.200375882352942,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3314,2,baja california,1,ensenada,3314,la montana [campo],6,0,0,803.1927800000001,13209.01656,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,133.86546333333334,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3329,2,baja california,1,ensenada,3329,campo numero cinco,8,34,42.25219003455784,185.39181,10979.3685997,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,23.17397625,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3340,2,baja california,1,ensenada,3340,san jose [campo],6,4,0.11443855471883807,109.2964,3684.1356,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,18.216066666666666,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3344,2,baja california,1,ensenada,3344,la mision [campo turistico],117,0,0,159.25042,3103.0499999999997,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.3611147008547009,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3353,2,baja california,1,ensenada,3353,santa clara,16,5,1.215521042508116,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.22588,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3355,2,baja california,1,ensenada,3355,escorpion [centro recreativo],618,12,9.827876974869785,8576.3694,126197.93077,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,13.877620388349515,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3368,2,baja california,1,ensenada,3368,articulo ciento quince,1578,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3381,2,baja california,1,ensenada,3381,ejido el ajusco,469,0,0,19.084,2977.598,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.040690831556503194,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3418,2,baja california,1,ensenada,3418,familia barragan salazar,14,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3435,2,baja california,1,ensenada,3435,san marco,177,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3436,2,baja california,1,ensenada,3436,familia cerda,20,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3441,2,baja california,1,ensenada,3441,familia esparza,27,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3442,2,baja california,1,ensenada,3442,familia espinoza,25,0,0,19.084,2977.598,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.76336,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3443,2,baja california,1,ensenada,3443,familia espinoza,11,0,0,19.084,2977.598,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.734909090909091,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3446,2,baja california,1,ensenada,3446,familia flores,11,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3460,2,baja california,1,ensenada,3460,familia gonzalez,15,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3521,2,baja california,1,ensenada,3521,familia venegas,7,0,0,19.084,2977.598,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.7262857142857144,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3525,2,baja california,1,ensenada,3525,familia perez,12,0,0,19.084,2977.598,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.5903333333333334,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3526,2,baja california,1,ensenada,3526,coplamar,39,0,0,19.084,2977.598,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.48933333333333334,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3538,2,baja california,1,ensenada,3538,familia reyes ayala,13,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3548,2,baja california,1,ensenada,3548,familia rogoff,12,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3555,2,baja california,1,ensenada,3555,san antonio,11,3,0.10378561682606209,109.2964,3684.1356,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,9.936036363636363,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3564,2,baja california,1,ensenada,3564,familia solorio,6,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3593,2,baja california,1,ensenada,3593,las lomas [residencial campestre],148,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3603,2,baja california,1,ensenada,3603,las glorias,7,0,0,94.947,573.935,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,13.563857142857144,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3606,2,baja california,1,ensenada,3606,brisas del mar,13,11,5.3364556257645805,200.20339,11605.950999699999,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,15.400260769230771,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3611,2,baja california,1,ensenada,3611,grupo numero uno (ejido generalisimo morelos),11,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3627,2,baja california,1,ensenada,3627,punta clara,19,7,6.880239713108849,330.30368999999996,9026.4045,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,17.384404736842104,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3639,2,baja california,1,ensenada,3639,malibu beach (parcela 31),19,2,0.276831211865033,355.2416,9417.358,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,18.696926315789472,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3645,2,baja california,1,ensenada,3645,don gustavo,16,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3658,2,baja california,1,ensenada,3658,tres cruces [rancho],23,0,0,0,0,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3677,2,baja california,1,ensenada,3677,parcela numero treinta y cinco (ejido nacionalista),40,13,11.15708530783772,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.890352,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3682,2,baja california,1,ensenada,3682,parcela numero uno (ejido nacionalista),16,21,21.26265910485905,508.50005,28778.910170000003,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,31.781253125,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3684,2,baja california,1,ensenada,3684,parcela numero tres (santa maria),17,21,21.26265910485905,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,16.53041176470588,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3685,2,baja california,1,ensenada,3685,carrillo (parcela cinco) [rancho],10,20,20.300313773159413,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,28.1017,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3687,2,baja california,1,ensenada,3687,parcela tres (ejido nacionalista),19,19,19.309254086474944,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,14.790368421052632,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3688,2,baja california,1,ensenada,3688,parcela numero seis (ejido nacionalista),8,19,19.309254086474944,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,35.127125,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3689,2,baja california,1,ensenada,3689,parcela siete (ejido nacionalista),10,18,16.730459807796045,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,28.1017,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3690,2,baja california,1,ensenada,3690,parcela siete (ejido nacionalista),8,19,19.945762851690613,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,35.127125,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3691,2,baja california,1,ensenada,3691,parcela ocho (ejido nacionalista),47,19,19.309254086474944,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,5.979085106382978,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3692,2,baja california,1,ensenada,3692,parcela nueve (ejido nacionalista),95,18,16.730459807796045,281.017,22484.577680000002,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.958073684210526,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3696,2,baja california,1,ensenada,3696,parcela numero trece (ejido nacionalista),25,22,22.059876571984667,220.62269,13903.7757497,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,8.8249076,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3699,2,baja california,1,ensenada,3699,parcela quince (ejido nacionalista),15,17,14.716107138981913,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.374272,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3700,2,baja california,1,ensenada,3700,parcela dieciseis (ejido nacionalista),13,15,11.566176312369706,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.7395446153846157,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3706,2,baja california,1,ensenada,3706,parcela numero cuarenta y tres (ejido nacionalista),15,19,19.945762851690613,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.374272,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3707,2,baja california,1,ensenada,3707,parcela ciento veinte (ejido nacionalista),13,18,17.331335766513877,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.7395446153846157,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3708,2,baja california,1,ensenada,3708,colonia santa isabel (canon san carlos),332,17,14.716107138981913,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.10727132530120483,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3711,2,baja california,1,ensenada,3711,parcela treinta y dos (ejido nacionalista),53,15,11.566176312369706,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.6719637735849057,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3714,2,baja california,1,ensenada,3714,parcela treinta y cuatro (ejido nacionalista),21,14,11.402136134694217,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.6959085714285715,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3717,2,baja california,1,ensenada,3717,parcela numero treinta y seis (triple a),32,12,9.134093597853173,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.11294,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3724,2,baja california,1,ensenada,3724,parcela numero cuarenta y siete (ejido nacionalista),8,17,14.716107138981913,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,4.45176,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3725,2,baja california,1,ensenada,3725,parcela cuarenta y ocho (ejido nacionalista),13,17,14.716107138981913,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.7395446153846157,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3726,2,baja california,1,ensenada,3726,parcela cuarenta y nueve (ejido nacionalista),22,15,11.566176312369706,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.6188218181818181,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3727,2,baja california,1,ensenada,3727,parcela numero cincuenta (ejido nacionalista),52,15,11.422694029682214,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.6848861538461539,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3730,2,baja california,1,ensenada,3730,parcela numero cincuenta y tres (ejido nacionalista),14,8,1.2859418776150884,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.5438628571428574,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3732,2,baja california,1,ensenada,3732,parcela numero cincuenta y siete (familia arce),80,22,22.059876571984667,220.62269,13903.7757497,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,2.757783625,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3733,2,baja california,1,ensenada,3733,parcela numero cincuenta y ocho (ejido nacionalista),17,20,20.300313773159413,152.70207,11492.1690497,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,8.982474705882353,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3738,2,baja california,1,ensenada,3738,parcela numero sesenta y cuatro (ejido nacionalista),291,14,10.693322083919456,35.61408,2952.28815,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,0.12238515463917526,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3740,2,baja california,1,ensenada,3740,parcela numero sesenta y seis (ejido nacionalista),20,8,1.2859418776150884,22.39778,1085.24715,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,1.1198890000000001,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3741,2,baja california,1,ensenada,3741,parcela numero sesenta y siete (las palmas),14,23,24.165286288853753,207.40639000000002,12036.7347497,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,14.814742142857144,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
2_1_3742,2,baja california,1,ensenada,3742,parcela numero setenta (ejido nacionalista),17,19,19.945762851690613,220.62269,13903.7757497,49287.110179999996,314095.4076922,2_1,430551,0.11447449937405789,12.977805294117648,430551,0,0,507,0.0011775608464502463,0,0,0,0,0,0,0
